,Unnamed: 0,Review,Sentiment
1754,1754,mantap hubung siri,Positive
1755,1755,order puas unit bor mantap seller ramah gerak cepat kurir cepat order,Positive
1756,1756,deskripsi pegang kokoh stabil packaging aman bagus order puas seller gerak cepat kirim kurir cepat order,Positive
1757,1757,mantap,Positive
1758,1758,pegang kokoh stabil packaging aman bagus deskripsi,Positive
1759,1759,selamat coba lumayan bagus harga beli alat packaging aman bagus,Positive
1760,1760,order siang pesan kirim esok rekomended toko,Negative
1761,1761,kemas buka cium aroma kecoa sengat mata bor simpan bersih,Negative
1762,1762,beda kualitas tampil foto,Negative
1763,1763,bareng gambar pakai rusak atur alir air itungamal harga flashsale ongkos kirim k,Negative
1764,1764,produk fungsi toko amanah beli suruh balikkin produk buang ongkos kirim toko beli,Negative
1765,1765,mampat sulit dibersihkansepertinya recomended produk,Negative
1766,1766,butek beli temanteman,Negative
1767,1767,beli habis duit lengket,Negative
1768,1768,pelayananya buruk tingkat,Negative
1769,1769,kirim teliti,Negative
1770,1770,rekomendasi tembok tembok lembab ganti warna beda warna isi label jamin muas harga tipu,Negative
1771,1771,mm tipis pcs pcs kwalitas jelek,Negative
1772,1772,pcs kualitas jelek bahan potong rapi tabal mm deskripsi setebal,Negative
1773,1773,jelek lebar bagus jelek copot,Negative
1774,1774,bagusplastik busa bagus kualitas gambar,Negative
1775,1775,bahan tipis mudah robek lem lengket sulit buka lem bahan tipis tempel pasang buang tong sampah,Negative
1776,1776,foam gram tulis gram beli foam data kg timbang fisik kilogram curang jual uang ongkos kirim beli bayar,Negative
1777,1777,pesan warna merah metalik kirim hitam kirim chat jual,Negative
1778,1778,black metalic produk jelek semprot x mampet,Negative
1779,1779,pesan mints kirim nota iya jual pesan nota,Negative
1780,1780,kirim pes,Negative
1781,1781,gagal produk baut pas isi pas boros pemakaiqnnya,Negative
1782,1782,lengkap,Negative
1783,1783,spray air embun,Negative
1784,1784,beli kabel charger adajadi,Negative
1785,1785,spray gambarsemprotannya main pistol anak anak,Negative
1786,1786,fungsi charge beli mahal,Negative
1787,1787,pakai mnt rusak jatuh banting,Negative
1788,1788,beda iklan,Negative
1789,1789,foto kirim jujur usaha nilai uang,Negative
1790,1790,sepatu adidas ultra boost lengket cuci bersih ampelas lem lengket moga beli lengket sepatu,Negative
1791,1791,build quality bagus retak air reta air maksimal,Negative
1792,1792,bintang iklan iklan tekananpressurehasilnya nol besarlebih kencang eksistingnya,Negative
1793,1793,informasi produk beda deskripsi produk jual saran hati paham kecewa,Negative
1794,1794,atur air gambar rainfall jetting massage rainfall semprot air kuat,Negative
1795,1795,kirim daerah pakai kurir anteraja bos pelosok karna cabang daerah,Negative
1796,1796,pakai aica aibon,Negative
1797,1797,mesin kasar layan,Negative
1798,1798,hati hati rusak kirim,Negative
1799,1799,kasih kunci buka gerinda chat rekan baca video unboxing video in beli main percaya cuek note mata gerinda bawa tipis pakai,Negative
1800,1800,original kirim estimasi sukses juragan,Positive
1801,1801,produk murah selamat wrapnya tebal biar bintang bicara,Positive
1802,1802,kirim pesan,Positive
1803,1803,mantap jiwa bang,Positive
1804,1804,mantap susuai pesan,Positive
1805,1805,kirim cepat packing rapi aman order terima kasih seller,Positive
1806,1806,kualitas bagus sampai cepat terima kasih,Positive
1807,1807,respon cepat bungkus rapi enak terima kasih,Positive
1808,1808,mantap ringan mantap produk negeri,Positive
1809,1809,bareng terima terima kasih,Positive
1810,1810,baguuuus pesan moga sukses,Positive
1811,1811,mantap sukses toko,Positive
1812,1812,layan oke,Positive
1813,1813,bagus deskripsi,Positive
1814,1814,terima kasih mantappp,Positive
1815,1815,bagus pesan,Positive
1816,1816,mantappp,Positive
1817,1817,kemas rapi aman lengkap harga jangkau seller bang kurir ramah terima kasih tokopedia,Positive
1818,1818,mantap,Positive
1819,1819,alhamdulillah terima kasih recomended,Positive
1820,1820,kirim cepat pesan packing aman coba mbakoan cari bako mtr nuwun,Positive
1821,1821,mantap kualitas,Positive
1822,1822,keren alat asa rajin rokok matap seler ramah pros s cepat kirim cepat,Positive
1823,1823,mantap keren oke,Positive
1824,1824,hasil bagus muas terima kasih tokopedia,Positive
1825,1825,kirim cepatt pesan harga jangkau joossss,Positive
1826,1826,mantap,Positive
1827,1827,mantap kirim cepat produk aman,Positive
1828,1828,puas,Positive
1829,1829,terima kasih barang,Positive
1830,1830,mantap recomanded,Positive
1831,1831,packing good,Positive
1832,1832,terima kasih aman tuju,Positive
1833,1833,respons cepat terima kasih seller toped,Positive
1834,1834,packing aman makasihhhhhh,Positive
1835,1835,okkkkk pokok,Positive
1836,1836,aman beli tenang,Positive
1837,1837,ds sukses terima kasih kerjasamanya sist,Positive
1838,1838,peking aman rapi puas,Positive
1839,1839,packing rapi terima kasih,Positive
1840,1840,enak maaff,Negative
1841,1841,layan php,Negative
1842,1842,karung bolong pakai,Negative
1843,1843,kualitas ekspektasi,Negative
1844,1844,order pcs kirim pcs,Negative
1845,1845,kualitas karung bagus kirim,Negative
1846,1846,pesan karung sbagian bolong beras,Negative
1847,1847,karung bolong bolong pesan,Negative
1848,1848,lubang hangtag rapi,Negative
1849,1849,mesan hasil rapi kecewa laminating kelupas pinggir potong rapi bolong tonjol acak,Negative
1850,1850,kelipet pakai mata ayam print an rapi kecewa sih,Negative
1851,1851,pesan laminasi refund laminasi,Negative
1852,1852,kecewa produk,Negative
1853,1853,respon jual buruk pesan,Negative
1854,1854,kirim,Negative
1855,1855,rapi hitam,Negative
1856,1856,busa kotor,Negative
1857,1857,ukur sesuaipesan x kirim x,Negative
1858,1858,sambung rapih,Negative
1859,1859,pesan ukur,Negative
1860,1860,kecewa iklan biru orange kirim biru sirver jual kirim tanggap,Negative
1861,1861,kecewa pesan cat sepatu kirim lem hadeeeh sih kecewa,Negative
1862,1862,jelek jelek jelek jelek jelek jelek jelek minum kopi,Negative
1863,1863,kecewa karyawan kakak perempuan nina lalai lihat order pesan bubble wrap dus paket terima bubble wrap dus,Negative
1864,1864,terima kasih kecewa paketqu packing dos bubble atc dos bubble,Negative
1865,1865,kecewa pesan dkirim huuuuuufffttt,Negative
1866,1866,beli bubble kasih bubble biasax kecewa kecewa,Negative
1867,1867,kecewaaaa kirim lamaaaaaa sekaliii estimasi lebih lebihhh estimasi nyakecewaaaa,Negative
1868,1868,packing aman dus tipis pakai paper tube alhasil penyok ngebekas gambar kerut foto coba cetak alhasil kecewa,Negative
1869,1869,pakai box extended kardus unit penyot kecewa kasih bobble warp,Negative
1870,1870,kecewa ekstra box kirim beli sepatu ekstra box extraboxnya terima sepatu box,Negative
1871,1871,pesan salah pas pesan bayar box box sedih ulas bos,Negative
1872,1872,pesan double box wujud,Negative
1873,1873,pesan double box beli sepatu kado maksud biar rusak box asli pas barang box box asli bungkus alhasil box asli penyok complain tanggap sayang belanja toko gara gara kecewa,Negative
1874,1874,parahhhhh kecewa banget bilang bahan tebal tipis murah pesan nilai hasil jelek banget pesan toko parah bgtttttttttttttttttttttttttttttttttt,Negative
1875,1875,mesan hasil rapi kecewa laminating kelupas pinggir potong rapi bolong tonjol acak,Negative
1876,1876,kelipet pakai mata ayam print an rapi kecewa sih,Negative
1877,1877,kecewa layan toko sesal toko paket paket tuju saran beli pesan tanggung,Negative
1878,1878,kecewa profesional beli kirim informasi apa jual,Negative
1879,1879,black kirim transparent black kecewa suka warna ecommercenya teliti tanggap costumer,Negative
1880,1880,bocor paket basah bublrwrap ikat isolasi plus liquid enak botol kaca aman,Negative
1881,1881,bocor tutup tutup rapat,Negative
1882,1882,pesan pc kirim pc bayar pc kecewa,Negative
1883,1883,karung super tipis gambar,Negative
1884,1884,jual teliti sengaja,Negative
1885,1885,paket gelandang emis gosend layan tanggung done,Negative
1886,1886,parahhhhh kecewa banget bilang bahan tebal tipis murah pesan nilai hasil jelek banget pesan toko parah bgtttttttttttttttttttttttttttttttttt,Negative
1887,1887,lubang jelek banget,Negative
1888,1888,kirim bos kirim menthol mentholnya strong overpower mulut hilang tembakau,Negative
1889,1889,kecewa beli terpal rekomendasi jual terpal bocor lem chat jual after sale gubris parah sih,Negative
1890,1890,bungkus kayak buka aslan lecek foto,Negative
1891,1891,rescue from damage box rumah boxnya penyok,Negative
1892,1892,sablon box harga mahal,Negative
1893,1893,hancur layan kesini kapok,Negative
1894,1894,sampah bilang authentic imitasi beli box pasti authentic pakai jam pahit imitasi,Negative
1895,1895,jual sopan santun diblngin ngengasss aneh,Negative
1896,1896,pakai esktra bubble bayar kirim bubble,Negative
1897,1897,kirim buruk respon jual buruk kapok pesan sinicm ambil untung penjualnyaseminggu terima,Negative
1898,1898,guna atc kasih bubblebikin rugi aja,Negative
1899,1899,atc bubble uang paraaaaah baik biar beli puas,Negative
1900,1900,percumaa atc adaaa dipakett nya,Negative
1901,1901,layak packing bubblenya kempes bekas pakai,Negative
1902,1902,he dagang bilang gw klik alamat kirim alamat tolak order tarif ongkos kirim rb atc ulang tarif ongkos kirim rb kirim kelamat profesional sesat pura pura jahat kelamin cancel barangkasih resi barang kirim alamat belanja klik alamat sesal tanggepan,Negative
1903,1903,beli paket kasih penyok,Negative
1904,1904,beli gaak serta huh bohong,Negative
1905,1905,mac hancur add bubbel kardus tempel mac tindih pecah,Negative
1906,1906,jelek packing hand body tumpah,Negative
1907,1907,ancuuuurrrr bubukkkk remukkk berbentukkkkkkkkkkkkkkkkkkllkl,Negative
1908,1908,buruk super duper buruk rusakk banting jne heran bilang pakai yess yess register sedia in yess tokopedia heran,Negative
1909,1909,payahhh packing plastik dustnya manaaa,Negative
1910,1910,bungkus bubble kardus bayar kardus bubble,Negative
1911,1911,kardus bekas jahat kelamin bayar,Negative
1912,1912,pesan pakai dus dus pakai dus,Negative
1913,1913,packing deskripsi kardussss bekassssss,Negative
1914,1914,kemas box bekas,Negative
1915,1915,payah serta bayar maaf kirim bintang,Negative
1916,1916,bubble wrapnya,Negative
1917,1917,stand hanger pesan tambah biaya,Negative
1918,1918,packing bubble,Negative
1919,1919,kasih buble warp kasih bareng reject pabrik kasih potpula resek,Negative
1920,1920,respon seller cepat ramah packing rapi recommended seller pokok,Positive
1921,1921,langgan,Positive
1922,1922,auto langgan,Positive
1923,1923,ala cartenya leanding om tengkyu beli sekian muas sukses,Positive
1924,1924,muas belanja,Positive
1925,1925,mantap dislorikin,Positive
1926,1926,alhamdulillah bagus beli pesan cepat,Positive
1927,1927,mantap kasih bintang wkwkkwkwk,Positive
1928,1928,packing rapi muas mantabh,Positive
1929,1929,mantap packing rapi fast respon recommended,Positive
1930,1930,suka box indah dehhhhhhhhhhhhhhhhhhhhh,Positive
1931,1931,mantap ekspetasi cepat sip lahhhhhhhhhhhhhhhhhhhhhh,Positive
1932,1932,mantap barang bagus terima kasih min,Positive
1933,1933,mantap pesan bako bener mentolrespon cepat kirim cepat,Positive
1934,1934,muas bahan deskripsi kerja cepat was wus,Positive
1935,1935,suka belanja layan cepat ramah kooperatif packagingnya aman banget hasil yaowoh muas cinta final touch repeat order acara,Positive
1936,1936,mantappppp,Positive
1937,1937,repurchase warna beda toko fast respond review hitam bahan bagus serap bahan canvas sukses,Positive
1938,1938,rqpihhhhhhhhhhhhhhhh,Positive
1939,1939,bagusssssssssssssssssss,Positive
1940,1940,manchapppp suka rekomen seller,Positive
1941,1941,mantappp,Positive
1942,1942,mantap rekomended,Positive
1943,1943,mantap,Positive
1944,1944,terima kasih barang bagus,Positive
1945,1945,kualitas bahanya bagus,Positive
1946,1946,recomended seller,Positive
1947,1947,mantap,Positive
1948,1948,mantap kualitas,Positive
1949,1949,mantap,Positive
1950,1950,mantap,Positive
1951,1951,mantap surantap,Positive
1952,1952,langgan pakai cat sablon inihasil hebat seller hebat,Positive
1953,1953,mantap respon cepat kirim instan recomended,Positive
1954,1954,langgan,Positive
1955,1955,maaf konfirmasi review yt barang rekomended tekan cost,Positive
1956,1956,recommended sellerudah order,Positive
1957,1957,mantap pokok,Positive
1958,1958,maaf ulas sibuk nyablon terima kirim cepat jam respon seller oke kualitas josss packing oke langgan recommended seller mohon maaf serta photo produk jahit kirim pokok bagus beli sekian terima kasih sehat,Positive
1959,1959,order teroooos moga dimudahkn rzq nya,Positive
1960,1960,gatal tenggorok beli sesal beli,Negative
1961,1961,pesan pesan komplain tanggap balas telepon angkat balas tunggu balas agan jual liquid belanja tokopedia temu seller beginigak belanja deskripsi gede gede tulis isi bkl an kasih random seller maaf gakmending kasih nic pesan nic produk seller kirim produk pes siy kecewa belanja kirim tahu susah retur libur gara gara sibuk urus nunggu cepat kelar maaf sayang not recommended seller,Negative
1962,1962,karung bekas tipis gambar kapok belanja,Negative
1963,1963,karung rusak bagus pakai beras,Negative
1964,1964,kirim alangkah baik bungkus kardus lembar lembar bolong moga,Negative
1965,1965,hancur layan kesini kapok,Negative
1966,1966,not recommended seller,Negative
1967,1967,mas filter terima,Negative
1968,1968,alat linting patahrusak,Negative
1969,1969,warna sesuaibukan hijau muda,Negative
1970,1970,kirim beda gambar kirim merek tumpah kuas hati hati tukang tipu niat jual,Negative
1971,1971,produk jual merek halus shoes pas merek tumpah sen warna cream datengnya coklat muda,Negative
1972,1972,jual expired murah,Negative
1973,1973,beli packing dus bubble dus kirim mohon perhati,Negative
1974,1974,order buble buble untung,Negative
1975,1975,jelek packing hand body tumpah,Negative
1976,1976,packing dusbubble,Negative
1977,1977,ancuuuurrrr bubukkkk remukkk berbentukkkkkkkkkkkkkkkkkkllkl,Negative
1978,1978,kirim bubble wrap tt,Negative
1979,1979,tambah bublenya koran,Negative
1980,1980,maksimal hasil pecah,Negative
1981,1981,tulis buble bublenya untung pecah komplain tanggung uang rb,Negative
1982,1982,bubel kasih atc,Negative
1983,1983,bubble pesan bubble,Negative
1984,1984,kasih beli,Negative
1985,1985,pipet kirim,Negative
1986,1986,box,Negative
1987,1987,respon seller lambat kirim,Negative
1988,1988,lamaaaa banget hr kayak preorder kirim komplain terima cancel komplain nya jelas,Negative
1989,1989,pesan nut slider,Negative
1990,1990,potong minta,Negative
1991,1991,recomend seller hati belanja seller seller tanggung,Negative
1992,1992,bocor rembes dimiringin habis,Negative
1993,1993,packing padat liquid bocor,Negative
1994,1994,bahan jelek mudah patah x pakai patah jarum pegang keras sungguh merepotkaan buta lambat beli mahal kualitas,Negative
